0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.013	0
0.013	0
0.017	0
0.0931925	133
0.0941925	133
0.102281	501
0.110873	731
0.110873	731
0.116089	910
0.120057	989
0.121929	1072
0.124929	1072
0.128929	1072
0.128929	1072
0.132929	1072
0.136929	1072
0.136929	1072
0.140929	1072
0.143929	1072
0.144929	1072
0.148929	1072
0.151929	1072
0.152929	1072
0.155929	1072
0.159929	1072
0.160929	1072
0.163929	1072
0.167929	1072
0.167929	1072
0.171929	1072
0.175797	1303
0.175797	1303
0.178389	1420
0.181389	1420
0.181389	1420
0.184389	1420
0.187477	1420
0.187477	1420
0.190477	1420
0.194445	1420
0.194445	1420
0.197445	1420
0.199285	1420
0.200285	1420
0.203661	1420
0.205125	1420
0.206125	1420
0.208125	1420
0.211533	1420
0.212501	1420
0.214501	1420
0.217125	1420
0.217125	1420
0.220501	1420
0.223501	1420
0.223501	1420
0.226533	1420
0.229125	1420
0.229125	1420
0.232125	1420
0.235533	1420
0.235533	1420
0.238125	1420
0.241533	1420
0.241533	1420
0.244125	1420
0.247125	1420
0.247125	1420
0.250469	1420
0.253685	1420
0.253685	1420
0.256557	1420
0.259901	2657
0.259901	2657
0.260901	2657
0.265645	2657
0.265645	2657
0.266021	2657
0.268989	2657
0.268989	2657
0.269989	2657
0.271861	2688
0.271861	2688
0.272237	2794
0.275205	2825
0.275205	2825
0.276205	2825
0.278549	2855
0.278549	2855
0.279549	2855
0.284765	2950
0.284765	2950
0.285765	2950
0.290509	2950
0.290509	2950
0.291885	2950
0.293853	2962
0.293853	2962
0.294853	2962
0.300069	2962
0.300069	2962
0.301445	2962
0.303413	2962
0.303413	2962
0.304413	2962
0.306285	2962
0.306285	2962
0.307285	2962
0.312501	2962
0.312501	2962
0.313501	2962
0.315845	2962
0.315845	2962
0.316845	2962
0.322061	2962
0.322061	2962
0.323061	2962
0.324933	2962
0.325933	2962
0.326933	2962
0.331153	2962
0.331153	2962
0.332153	2962
0.337371	2962
0.337371	2962
0.338749	2962
0.340719	2962
0.340719	2962
0.341719	2962
0.343593	2962
0.343593	2962
0.344593	2962
0.349813	2962
0.349813	2962
0.350813	2962
0.352687	2962
0.352687	2962
0.353687	2962
0.359379	2962
0.359379	2962
0.360379	2962
0.362253	2962
0.362253	2962
0.363253	2962
0.368473	2962
0.368473	2962
0.369473	2962
0.371819	2962
0.371819	2962
0.372819	2962
0.378039	2962
0.378039	2962
0.379039	2962
0.383785	2962
0.383785	2962
