0.0430974	1	34	1404
0.0459696	2	36	1406
0.0463456	3	37	206
0.0493136	4	40	1406
0.0521856	5	43	1406
0.0525616	6	43	206
0.0555296	7	46	1406
0.0584016	8	49	1406
0.0587776	9	49	206
0.0617456	10	52	1406
0.0646176	11	55	1406
0.0649936	12	52	206
0.0679616	13	55	1406
0.0708336	14	54	1406
0.103702	15	30	206
0.10667	16	33	1406
0.11351	17	33	1406
0.117134	18	31	206
0.120102	19	34	1406
0.124942	20	33	1406
0.125598	21	30	206
0.12919	22	33	1406
0.132158	23	33	1406
0.133438	24	31	206
0.13703	25	34	1406
0.14003	26	34	1406
0.140438	27	31	206
0.143406	28	34	1406
0.146278	29	34	1406
0.146654	30	31	206
0.15003	31	34	1406
0.15303	32	34	1406
0.153438	33	31	206
0.156406	34	34	1406
0.159278	35	34	1406
0.159654	36	31	206
0.162622	37	34	1406
0.165494	38	34	1406
0.16587	39	31	206
0.168899	40	33	1406
0.171771	41	34	1406
0.172147	42	33	206
0.175115	43	36	1406
0.177987	44	36	1406
0.178835	45	34	206
0.181803	46	37	1406
0.187547	47	41	1406
0.187923	48	39	206
0.190891	49	42	1406
0.193763	50	43	1406
0.194139	51	42	206
0.197107	52	44	1406
0.199979	53	44	1406
0.203227	54	46	206
0.206195	55	49	1406
0.209067	56	50	1406
0.209443	57	48	206
0.212411	58	50	1406
0.215283	59	51	1406
0.216131	60	50	206
0.219099	61	53	1406
0.224843	62	56	1406
0.225219	63	55	206
0.228187	64	58	1406
0.233931	65	60	1406
0.234309	66	59	207
0.237279	67	62	1407
0.240625	68	63	1407
0.243875	69	64	207
0.246845	70	67	1407
0.249719	71	68	1407
0.250097	72	67	207
0.255939	73	71	1407
0.258813	74	72	1407
0.259191	75	71	207
0.262633	76	74	1407
0.268379	77	78	1407
0.268757	78	76	207
0.274599	79	81	1407
0.277473	80	82	1407
0.278323	81	80	207
0.281293	82	83	1407
0.287039	83	88	1407
0.287417	84	86	207
0.290387	85	89	1407
0.293261	86	91	1407
0.296511	87	91	207
0.299481	88	94	1407
0.302355	89	96	1407
0.302733	90	94	207
0.305703	91	97	1407
0.309049	92	100	1407
0.312299	93	101	207
0.315269	94	104	1407
0.318143	95	106	1407
0.321393	96	104	207
0.324363	97	107	1407
0.327237	98	109	1407
0.330959	99	110	207
0.333929	100	113	1407
0.336803	101	115	1407
0.337181	102	114	207
0.340151	103	117	1407
0.343025	104	119	1407
0.346275	105	119	207
0.349245	106	122	1407
0.352119	107	124	1407
0.352497	108	122	207
0.355467	109	125	1407
0.358813	110	127	1407
0.362063	111	126	207
0.365033	112	129	1407
0.370779	113	133	1407
0.371157	114	132	207
0.374127	115	135	1407
0.377001	116	137	1407
0.377851	117	135	207
0.380821	118	138	1407
0.386567	119	143	1407
0.386945	120	141	207
0.389915	121	144	1407
0.392789	122	146	1407
0.396039	123	147	207
0.399009	124	150	1407
0.401883	125	151	1407
0.405605	126	151	207
0.408575	127	154	1407
0.411449	128	156	1407
0.414699	129	156	207
0.417669	130	159	1407
0.420543	131	161	1407
0.424265	132	160	207
0.427235	133	163	1407
0.430109	134	165	1407
0.433359	135	166	207
0.436329	136	169	1407
0.439203	137	171	1407
0.439581	138	169	207
0.442551	139	172	1407
0.445425	140	174	1407
0.449147	141	173	207
0.454989	142	178	1407
0.457863	143	180	1407
0.458241	144	179	207
0.461211	145	182	1407
0.461589	147	175	207
0.464559	148	178	1407
0.467433	149	180	1407
0.467811	150	179	207
0.470781	151	182	1407
0.479871	155	181	1407
