0.0837014	1	74	1404
0.0865736	2	77	1406
0.0869496	3	77	206
0.0899176	4	80	1406
0.0927896	5	83	1406
0.0931656	6	84	206
0.0961336	7	87	1406
0.0990056	8	90	1406
0.0993816	9	90	206
0.10235	10	93	1406
0.105222	11	96	1406
0.105598	12	93	206
0.108566	13	96	1406
0.111438	14	95	1406
0.188363	15	55	206
0.194675	16	60	1406
0.212851	17	66	1406
0.225659	18	70	206
0.231971	19	75	1406
0.241059	20	79	1406
0.247655	21	80	206
0.253497	22	85	1406
0.263065	23	90	1406
0.269663	24	91	206
0.275505	25	97	1406
0.281725	26	98	1406
0.287849	27	99	206
0.294165	28	105	1406
0.306133	29	112	1406
0.316079	30	117	206
0.321921	31	121	1406
0.331015	32	126	1406
0.337613	33	127	206
0.340581	34	130	1406
0.355897	35	140	1406
0.365843	36	145	206
0.371685	37	150	1406
0.377905	38	151	1406
0.387377	39	156	206
0.393693	40	161	1406
0.405661	41	168	1406
0.412259	42	170	206
0.415227	43	173	1406
0.424321	44	177	1406
0.430919	45	179	206
0.433887	46	182	1406
0.442981	47	187	1406
0.455801	48	193	206
0.458769	49	196	1406
0.462115	50	196	1406
0.481157	51	199	206
0.484125	52	202	1406
0.486997	53	200	1406
0.490247	54	199	206
0.493215	55	202	1406
0.503161	57	200	206
0.509003	59	202	1406
0.509853	60	196	206
0.512821	61	199	1406
0.521915	62	196	1406
0.528513	63	197	206
0.531481	64	200	1406
0.540575	65	196	1406
0.550523	66	194	207
0.553493	67	197	1407
0.568811	68	196	1407
0.578285	69	197	207
0.581255	70	200	1407
0.587477	71	197	1407
0.600299	72	195	207
0.603269	73	198	1407
0.618587	74	197	1407
0.621839	75	194	207
0.624809	76	197	1407
0.640127	77	197	1407
0.646727	78	191	207
0.649697	79	194	1407
0.662141	80	197	1407
0.665393	81	197	207
0.668363	82	199	1407
0.671237	83	197	1407
0.684063	84	201	207
0.706089	87	198	207
0.709059	88	201	1407
0.715659	90	199	207
0.719103	92	199	1407
0.731459	93	197	207
0.734429	94	200	1407
0.740177	95	202	1407
0.740555	96	197	207
0.743525	97	200	1407
0.749273	98	202	1407
0.752623	99	199	1408
0.762097	101	200	207
0.765067	102	202	1407
0.771671	104	199	207
0.774641	105	202	1407
0.780391	106	199	1407
0.790349	107	200	207
0.793319	108	203	1407
0.796193	109	203	1407
0.799923	110	196	207
0.802893	111	199	1407
0.818223	112	200	1407
0.827705	113	196	207
0.830675	114	199	1407
0.834025	115	197	1407
0.846859	116	193	207
0.849829	117	196	1407
0.865159	118	197	1407
0.868413	119	194	207
0.871383	120	197	1407
0.883837	121	193	1407
0.893319	122	194	207
0.896289	123	197	1407
0.911619	124	199	1407
0.918225	125	200	207
0.921195	126	203	1407
0.924925	128	199	207
0.937009	130	181	1409
0.939887	131	180	1409
0.942761	132	180	1407
0.949003	133	184	1409
0.951881	134	182	1409
0.952259	135	180	207
0.955229	136	182	1407
0.964337	137	180	1407
0.964715	138	174	207
0.967685	139	177	1407
0.970559	140	177	1407
0.974301	141	175	207
0.977271	142	178	1407
0.980145	143	178	1407
0.985897	144	173	1408
0.989157	145	174	207
0.992127	146	177	1407
0.995005	147	174	1409
1.00123	148	177	1407
1.00161	149	171	207
1.00458	150	174	1407
1.01368	151	170	1407
1.01406	152	168	207
1.01703	153	171	1407
1.02278	154	169	1407
1.02604	155	158	207
1.02901	156	161	1407
1.03523	157	155	1407
1.03849	158	154	207
1.04146	159	157	1407
1.04768	160	148	1407
1.05429	161	139	207
1.05726	162	142	1407
1.06301	163	142	1407
1.06674	164	133	207
1.06971	165	136	1407
1.07258	166	136	1407
1.07584	167	129	207
1.07881	168	132	1407
1.08456	169	123	1407
1.08829	170	117	207
1.09126	171	120	1407
1.09414	172	119	1409
1.10037	173	113	1409
1.10612	174	116	1407
1.1065	175	113	207
1.10947	176	116	1407
1.11234	177	116	1407
1.11272	178	113	207
1.11857	179	118	1407
1.12144	180	119	1407
1.1223	181	117	207
1.12814	182	122	1407
1.13102	183	122	1407
1.13427	184	123	207
1.13724	185	125	1407
1.14059	186	125	1407
1.14384	187	126	207
1.14681	188	128	1407
1.14969	189	128	1407
1.15294	190	129	207
1.15591	191	131	1407
1.15879	192	132	1407
1.16252	193	133	207
1.16549	194	135	1407
1.16836	195	136	1407
1.17161	196	136	207
1.17458	197	139	1407
1.17746	198	139	1407
1.18119	199	140	207
1.18416	200	143	1407
1.18703	201	143	1407
1.19029	202	144	207
1.19326	203	146	1407
1.19948	204	148	1407
1.19986	205	145	207
1.20283	206	148	1407
1.21193	207	148	1407
1.21519	208	148	207
1.21816	209	151	1407
1.22438	210	152	1407
1.23099	211	151	207
1.23396	212	154	1407
1.23971	213	154	1407
1.24631	214	155	207
1.24928	215	158	1407
1.25551	216	158	1407
1.26499	217	157	207
1.26796	218	160	1407
1.27419	219	161	1407
1.28079	220	161	207
1.28376	221	164	1407
1.28664	222	165	1407
1.28989	223	165	207
1.29286	224	168	1407
1.29909	225	172	1407
1.29947	226	170	207
1.30244	227	172	1407
1.30819	228	174	1407
1.31479	229	173	207
1.31776	230	176	1407
1.32111	231	177	1407
1.32724	232	177	207
1.33021	233	180	1407
1.33356	234	181	1407
1.33682	235	180	207
1.33979	236	183	1407
1.34554	237	186	1407
1.34927	238	187	207
1.35224	239	190	1407
1.35799	240	193	1407
1.35836	241	190	207
1.36181	242	193	1407
1.36756	243	196	1407
1.37081	244	197	207
1.37378	245	200	1407
1.38001	246	202	1407
1.38039	247	199	207
1.38336	248	202	1407
1.38958	249	202	1407
1.39246	252	201	1407
1.39868	255	202	1407
1.39906	256	201	208
1.40204	257	203	1408
1.40242	259	199	208
1.40539	260	202	1408
1.40826	261	202	1408
1.41114	264	201	1408
1.41152	265	199	208
1.41449	266	199	1408
1.42024	267	202	1408
1.4211	268	200	208
1.42407	269	200	1408
1.42982	270	202	1408
1.4302	271	202	208
1.43318	273	202	1408
1.43403	274	200	208
1.437	276	200	1408
1.43738	277	199	208
1.44371	279	200	1408
1.44696	280	197	208
1.44994	281	200	1408
1.45281	282	200	1408
1.45367	283	200	208
1.45952	285	197	1408
1.46325	286	200	208
1.46622	288	198	1408
1.47283	289	198	208
1.4758	290	201	1408
1.48203	291	198	1408
1.48241	292	197	208
1.48538	293	199	1408
1.49113	294	202	1408
1.49199	295	201	208
1.49496	297	195	1408
1.49822	298	198	208
1.50119	299	200	1408
1.50406	300	199	1408
1.5078	301	201	208
1.51364	303	195	1408
1.51738	304	193	208
1.52035	305	196	1408
1.5261	306	193	1408
1.52983	307	193	208
1.5328	308	196	1408
1.53856	309	196	1408
1.54229	310	193	208
1.54526	311	196	1408
1.54814	312	196	1408
1.55139	313	193	208
1.55436	314	196	1408
1.56347	315	196	1408
1.56385	316	192	208
1.56682	317	195	1408
1.57305	318	193	1408
1.5763	319	193	208
1.57928	320	196	1408
1.5855	321	196	1408
1.58877	322	193	208
1.59174	323	196	1408
1.59749	324	195	1408
1.6041	325	196	208
1.60708	326	199	1408
1.60995	327	198	1408
1.61033	328	193	208
1.6133	329	196	1408
1.61618	330	193	1408
1.61944	331	189	208
1.62241	332	192	1408
1.62865	333	195	1408
1.63479	334	195	208
1.63776	335	198	1408
1.63815	336	196	211
1.64113	337	199	1411
1.64774	339	199	211
1.65072	340	202	1411
1.65398	345	198	208
1.65695	346	201	1408
1.65983	347	201	1408
1.66069	348	199	211
1.66117	350	198	208
1.66414	352	199	1408
1.6674	353	197	208
1.67037	354	200	1408
1.67373	355	199	1408
1.67458	356	195	208
1.67755	357	198	1408
1.68331	358	200	1411
1.6862	360	199	1411
1.68657	361	198	208
1.68955	362	200	1408
1.69615	365	196	208
1.69913	366	199	1408
1.702	367	200	1408
1.70777	368	198	1411
1.70815	369	198	208
1.71159	370	200	1408
1.71448	371	198	1411
1.71735	372	200	1408
1.71773	373	195	208
1.7207	374	195	1408
1.72358	375	191	1408
1.72396	376	190	208
1.72693	377	191	1408
1.72981	378	188	1408
1.73019	379	188	208
1.73317	380	188	1411
1.73604	381	190	1408
1.73892	382	190	1408
1.7393	383	188	208
1.74227	384	188	1408
1.74515	385	188	1408
1.74803	386	185	1411
1.74841	387	184	208
1.75138	388	187	1408
1.75426	389	187	1408
1.75464	390	184	208
1.76048	391	184	1408
1.76336	392	184	1408
1.76709	393	185	208
1.77294	394	184	1408
1.77582	395	183	1408
1.77955	396	184	208
1.78252	397	184	1408
1.78827	398	187	1408
1.79536	399	180	208
1.8012	400	184	1408
1.80696	401	175	1408
1.81356	402	168	208
1.81989	403	172	1408
1.82899	404	167	1408
1.83513	405	160	208
1.84098	406	163	1408
1.84962	407	158	1408
1.86162	408	156	1411
1.86777	409	148	211
1.87074	410	149	1411
1.88321	411	148	1411
1.88609	412	136	1411
1.88897	413	124	1411
1.89473	414	116	1411
1.90384	415	111	1411
1.91296	416	107	1411
